comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Limitations de vitesse clairement inadaptée dans certains cas,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.6138599916565628,0.6693066918752164,-66.46925,-9.757108,-8.521595805883408,-7.841990232467651
80 km h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.25775413218289744,-0.05806387213399434,-73.04697,-2.2204893,-9.964428663253784,-5.511571228504181
la diminution de la vitesse à 80km:h sur les routes sans séparation centrale,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.0200850618636822,-0.7626257023156345,-64.381485,-2.0252774,-7.717042326927185,-6.177747622132301
la limitation des 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.2528658038075902,-0.08172870929587041,-70.567215,-3.6220717,-9.388653606176376,-5.990498756058514
La limitation de vitesse à 80Km/H,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.2774537315015593,1.0580098528482609,-63.67434,-4.273913,-7.798960328102112,-6.894383251667023
La limitation de vitesse à 80 sur des tronçons de route qui ne le justifient manifestement pas.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.6977035867888723,-0.6246948117707509,-67.26883,-5.0104856,-8.698294639587402,-6.578049182891846
Limitation à 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.004642979152814113,0.8908757489639223,-70.75965,-3.5658083,-9.432345598936081,-5.898084983229637
Limitations de vitesse,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.0256963968211148,2.005610208517937,-66.33791,-9.628244,-8.612063705921173,-7.752677321434021
le 80 km/h sur les anciennes routes nationales. Pour beaucoup l'obligation de déclarer ses impôts sur internet. Aller refaire ma carte d'identité à 10 km. J'ai jugé cela très contraignant.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.22232050963720365,0.38654028663476614,-71.04142,-0.47632232,-10.06171977519989,-6.854010224342346
80km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.5477752958228747,0.7182777841418332,-61.271442,-2.201173,-7.187226414680481,-6.788218021392822
Les 80 km,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.4985723631942267,1.4202731625934555,-72.77803,-2.2958603,-9.969985127449036,-5.690481185913086
permis de construire ; circulation automobile (80 km/h sur bonnes routes et à l'inverse idem sur de petites routes de campagne accidentogènes où la vitesse devrait être limitée à 60 km/h)etc,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.4688703331172885,0.30349085636925516,-69.87867,-0.017453855,-9.842632591724396,-6.878319263458252
- La limitation de vitesse à 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.8159729263188111,-0.7482897225576128,-69.24484,-4.8541365,-9.007961448282003,-6.235334038734436
