comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Je viens de le faire mais la solution la plus saine serait l'énergie solaire à condition d'avoir recours à des professionnels compétents et sérieux et qui n'abusent pas des aides pour augmenter d'autant leur devis.r,des aides financières !,2348,0.26202432764200423,-1.7623781769790392,1.6989966481586507,1.1148177,-31.358631,-9.368342489004135,6.345305144786835
Meilleure isolation Mieux se couvrir,des aides financières !,2348,0.26202432764200423,0.24719376217135766,0.0794161380549655,22.491856,-44.084362,-9.525374412536621,4.962641000747681
Augmenter le prix du Fioul,des aides financières !,2348,0.26202432764200423,0.21462747649837152,0.3132364893935688,29.48898,-18.003546,-8.029797852039337,5.05402809381485
Il faut d'abord bien isoler les bâtiments et éviter de surchauffer,des aides financières !,2348,0.26202432764200423,0.31566487607137106,0.5936928965217505,6.601523,-33.187164,-8.45824509859085,7.312526702880859
baisser la tva sur les nouveaux moyens de chauffage,des aides financières !,2348,0.26202432764200423,-0.2618047597659271,-0.6028024311968361,24.717407,-30.492468,-8.023342669010162,6.372932583093643
intensifier la recherche sur le solaire et utiliser les toitures de tous les établissements publiques,des aides financières !,2348,0.26202432764200423,1.0447711192823008,-1.4285780497051515,4.204295,9.641393,-8.487968266010284,6.574588596820831
Lever les charges et taxes sur tout et surtout sur les salaires pour que l'on puisse financer ce genre d'installation,des aides financières !,2348,0.26202432764200423,-0.0265553767047432,-1.0364993452536126,14.372907,-8.308803,-7.874583125114441,6.224215805530548
Des système de régulation plus sophistiqués comme proposés par quelque start up,des aides financières !,2348,0.26202432764200423,0.36199576667505035,-0.7805152381051949,4.901574,-6.967067,-8.835007444024086,6.116453759372234
Améliorer les perspectives d'amortissement,des aides financières !,2348,0.26202432764200423,-1.3404807001543588,-0.3059617206433031,28.66022,-44.566784,-9.542692482471466,5.741543024778366
"Aider à isoler sa maisons pour chauffer moins ou encore mieux, encourager les maisons passives",des aides financières !,2348,0.26202432764200423,1.6537233259446567,-0.897610072593033,10.890262,-38.11096,-8.732262581586838,7.512908935546875
"Rien, les incitations existent",des aides financières !,2348,0.26202432764200423,0.4144536431700094,-0.009694260191012131,1.1519703,-36.978443,-9.391527861356735,7.803483963012695
"rendre les bâtiments ou maison autonome par l'utilisation du solaire, et utiliser des matériaux de construction efficace, déveloper la recherche dans ces domaines",des aides financières !,2348,0.26202432764200423,0.1959972709077992,0.4020000734014753,23.959833,-36.152424,-7.773780822753906,7.333411931991577
"il s'agit plutôt d'améliorer l'isolation, et éviter les climatisation l'été.",des aides financières !,2348,0.26202432764200423,-2.101136000391615,0.840443389629229,0.5829415,-10.085057,-9.48986479640007,5.872519552707672
Proposition : renforcer encore les contraintes (au-delà de BBC) pour les logement neufs tendre vers les maisons passives en énergie,des aides financières !,2348,0.26202432764200423,1.3336370957372057,-1.2049360739828123,10.195952,-39.7414,-8.689786314964294,7.557252049446106
utiliser les matériaux naturels,des aides financières !,2348,0.26202432764200423,0.11907433398293159,-0.36859179229200056,23.299294,-35.60109,-7.785989999771118,7.269818902015686
"pour moi on va parler de climatiseurs, et il faudrait accompagner les futurs constructeurs à utiliser des matériaux plus isolants",des aides financières !,2348,0.26202432764200423,-0.32477560529881216,0.9285020733370071,23.336712,-35.761868,-7.767855167388916,7.271516799926758
Baisser le prix de l'installation des panneaux photovoltaïques. Et s'assurer d'abord qu'ils sont recyclables... Favoriser l'autonomie dans la production d'énergie.,des aides financières !,2348,0.26202432764200423,-0.5498182596800378,-1.2121613861710767,31.547703,-12.356951,-7.845863580703735,5.441135406494141
Difficile pour les logements collectifs anciens. Il faudrait plus de compréhension de la part des architectes des bâtiments de France qui nous interdiraient sûrement de mettre de panneaux solaires sur nos toits en périmètre classé,des aides financières !,2348,0.26202432764200423,-0.7653828637654456,-0.3705532879132514,7.494673,-3.9146452,-9.163361474871635,5.897537983953953
"Que l'offre existe vraiment! On nous propose des subventions pour des chaudières au fioul!!! Même nouvelle génération, ça reste du fioul....subventions et aides pour la géothermie partout et le solaire /éolienne où c'est possible et favorable.",des aides financières !,2348,0.26202432764200423,1.6140553477759838,1.1732702038397755,40.994694,3.80412,-8.953196380287409,4.4717957973480225
Plus d'aides pour les classes moyennes. Taux à prêt zéro sans conditions.  Participation état ou collectivités.,des aides financières !,2348,0.26202432764200423,-0.38024187922501906,0.01224623978043901,44.64432,-30.236313,-9.6624715924263,3.8926753997802734
"Plus d'énergie renouvelable, et mieux contrôler les installateurs agréés pour éviter de se faire arnaquer.",des aides financières !,2348,0.26202432764200423,0.9521271665691489,0.7688742290910424,12.473125,-9.624555,-8.545581459999084,7.603884816169739
des subventions à l'installation de systèmes solaires pour tout type d'habitation,des aides financières !,2348,0.26202432764200423,-0.028750845359103838,0.7715607420388366,39.314827,7.3971715,-8.808487251400948,4.401041865348816
"Les connaître ,pour commencer!",des aides financières !,2348,0.26202432764200423,0.10025196155693983,-1.299835282473527,17.58929,-18.036152,-8.63492301106453,7.073162078857422
Des primes à la conversion,des aides financières !,2348,0.26202432764200423,1.609120980452143,1.5002082728818478,51.628975,5.7998743,-9.777055501937866,5.290756285190582
M'inciter à le faire en me proposant des solutions,des aides financières !,2348,0.26202432764200423,-1.0639630959504436,1.6619075793653577,13.48707,-17.501104,-8.783375009894371,5.87342531979084
Lors des travaux de ravalement  qu'il faut mettre en obligatoire sur une durée identique pour tous   intégrer toutes les modifs internes et externes aux appartements,des aides financières !,2348,0.26202432764200423,-0.441822364411632,-0.6977374036150059,3.576064,-11.162341,-8.67268592119217,6.341422975063324
baisser le coût d'investissement,des aides financières !,2348,0.26202432764200423,-0.23582168044283022,-1.2027137133908494,34.395332,-20.766817,-7.592401504516602,5.701201498508453
Construire des panneaux solaire fiables en france et les faire installer par des  vrais spécialistes dans le cadre d'un plan national,des aides financières !,2348,0.26202432764200423,0.33181954471651176,-0.2080191155575172,6.3060393,-2.558605,-8.819032073020935,6.1714834570884705
Une transparence sur les solutions,des aides financières !,2348,0.26202432764200423,-0.8198549089727855,-2.067940077918032,15.1034,-17.54981,-8.548065572977066,6.940950632095337
de vrais incitations financières qui ne seraient pas réservées aux ménages modestes,des aides financières !,2348,0.26202432764200423,1.7913048678050092,-1.5208347792439105,46.091938,-5.0474515,-10.659814357757568,5.415464520454407
Pour nous convaincre il faut que les prix modes de chauffage écologiques soient bien inférieurs aux modes polluants,des aides financières !,2348,0.26202432764200423,-0.24456350144355332,-0.8721266839269819,30.199339,-23.762835,-7.952775597572327,5.928311198949814
PLUS D'AIDE SUR LE SOLAIRE ET LES ENERGIES RENOUVELLABLE,des aides financières !,2348,0.26202432764200423,1.1330436328973232,-0.3225512478795359,17.454107,0.8434259,-7.197496652603149,5.955053862184286
Taxe supplémentaires sur les produits fossiles,des aides financières !,2348,0.26202432764200423,-1.4575168610681604,-0.044444505460608026,28.939585,-30.676563,-7.932921409606934,6.130584269762039
Développer l'éolien individuel avec des procédés adaptés aux particuliers,des aides financières !,2348,0.26202432764200423,2.3266459592738418,-1.404268170588158,29.756142,-0.08612524,-9.386667311191559,5.297224462032318
"* Faciliter/développer l'énergie solaire, l'accès (développer l'information, proposer des crédits d'impôts, coûts des matériaux moins élevés) aux installations solaires pour chauffage de l'habitation, de l'eau chaude notamment.",des aides financières !,2348,0.26202432764200423,0.17842442141898282,1.702328660237107,7.8869987,3.8294802,-8.34951251745224,4.995775461196899
"Mieux favoriser l'isolation et la possibilité d'utiliser les énergies propres (vent, solaire) pour son propre domicile.",des aides financières !,2348,0.26202432764200423,2.4239377219935494,-2.1787358271622814,3.4808707,-1.1351804,-7.9146716594696045,6.328259289264679
Favoriser les projets d isolations extérieures par exemple même sur Paris ou les immeubles sont vétustes,des aides financières !,2348,0.26202432764200423,0.4788387849848038,-0.5204671884146569,19.703438,1.3227457,-8.746036052703857,6.507077872753143
valider la vrai différence entre les solutions et ensuite le coût pour changer.,des aides financières !,2348,0.26202432764200423,0.27790514636739827,1.253819558889691,-2.2304444,-8.148851,-7.954980969429016,6.715326130390167
"Interdiction de louer des ""passoires energétiques"" plus d'infos sur les possibilités de financement  comme l Eco prêt à taux 0",des aides financières !,2348,0.26202432764200423,2.028319514383266,1.5442749831945846,13.6599245,-9.624506,-9.14102591574192,6.317454487085342
Plus sévère avec les bailleurs sociaux,des aides financières !,2348,0.26202432764200423,-0.21893052886561373,-1.161743022248044,10.253919,-22.331116,-8.635179042816162,6.098692148923874
Développer les énergies renouvelables à outrance  au moindre  d'impact ( énergie des océans et du soleil en priorité pour produire de l'énergie )  puis inciter fortement tous à isoler puis à rentrer dans un dispositif d'autoconsommation,des aides financières !,2348,0.26202432764200423,0.29239591122178543,-1.4088498086610994,6.3211703,-1.7170733,-7.607511401176453,7.0491214990615845
Il faudrait baisser le prix de l'électricité.,des aides financières !,2348,0.26202432764200423,-1.4441901687972531,-0.44243749981351027,37.28575,-16.312263,-7.549522042274475,5.200481832027435
nous aidez par des subventions plus importante afin d'agir vite,des aides financières !,2348,0.26202432764200423,-0.17438898160271585,-1.2153266217106329,40.403778,4.413579,-8.90040047466755,4.437052845954895
+ d'économies d'impots sur les investissements écologiques,des aides financières !,2348,0.26202432764200423,-0.2167210812157513,-0.4986104382530305,11.976335,-11.14095,-8.24554455280304,6.991585791110992
Il faudrait baisser les couts d'installation de façon significative.,des aides financières !,2348,0.26202432764200423,-0.11336912687179695,-0.4425338748307833,39.61528,-10.241919,-7.334639072418213,6.365230321884155
Des solutions techniques et économiques de passage à l'électricité solaire,des aides financières !,2348,0.26202432764200423,1.3978298375704763,3.3321788914199812,45.208,-23.740482,-9.711869716644287,5.97746779769659
Accès aux subventions,des aides financières !,2348,0.26202432764200423,-0.27734677921637657,0.8078263673189561,43.11251,1.5010481,-9.122246220707893,4.06072735786438
Arrêter d'augmenter les prix de l'électricité à un rythme supérieur à celui de l'inflation.,des aides financières !,2348,0.26202432764200423,0.42010675846107687,0.7607626681228377,27.26152,-19.068579,-7.985438227653503,5.752490907907486
meilleurs informations et un coût plus abordable,des aides financières !,2348,0.26202432764200423,-1.6038413760247057,0.20215246013001215,24.482855,-22.790384,-9.012632639147341,5.292218089103699
"Que les constructeurs s'engagent sur la qualité, la durée de vie de leurs produits (notre chaudière a près de 30 ans) et que des normes attestent de leur efficacité. Des aides sous conditions de revenus seraient intéressantes (peut-être existent-elles déjà).",des aides financières !,2348,0.26202432764200423,0.2977464689905774,-0.43677212661765674,1.3144853,-7.266191,-9.301474690437317,7.294421195983887
Rendre accessible le coût de cette mesure en particulier pour les plus pauvres.,des aides financières !,2348,0.26202432764200423,-1.0812489514270587,-0.6554099263113047,7.7364254,-22.692957,-8.081734538078308,6.1526274383068085
"Il est difficile d'améliorer l'habitat existant. Par contre, il faut faire respecter les normes existantes sur les nouvelles habitations, et obliger un quotas (voire sur toutes les constructions) d'habitations passives.",des aides financières !,2348,0.26202432764200423,-0.4308804640884429,-0.27613979720297427,5.5020905,-36.260315,-8.409808814525604,7.539086818695068
Ne pas mettre les aides sous conditions car c’est toujours les français moyens qui trinquent,des aides financières !,2348,0.26202432764200423,0.25070680037488896,0.10448549188323855,2.112565,-15.717098,-9.127353698015213,6.689019799232483
augmenter le prix de l'énergie,des aides financières !,2348,0.26202432764200423,0.2901586425682665,0.09362053342003421,28.848566,-18.330898,-7.9840192794799805,5.071880459785461
Augmenter le prix de l’énergie,des aides financières !,2348,0.26202432764200423,-1.091232883725439,0.32987874810948803,28.848566,-18.330898,-7.984009623527527,5.07183450460434
augmenter le prix du combustible.,des aides financières !,2348,0.26202432764200423,-1.2888504931655267,-2.250381344734498,29.415762,-17.761562,-8.03143048286438,5.0155534744262695
Avoir des évaluations claires pour faire le choix.,des aides financières !,2348,0.26202432764200423,-0.30835350023855435,0.04588729452731517,9.726897,-7.476965,-9.227561056613922,5.566917151212692
reprendre les vieux systèmes de chauffage et donner un matériel plus écologique aux personnes en précarité Demander aux fabricants de système de chauffage de proposer des solutions écologiques moins chers,des aides financières !,2348,0.26202432764200423,-1.127119357108988,0.5303196866104705,-1.8363212,-18.25956,-8.805642485618591,6.029243169352412
"Arrêter les subventions stupides aux chaudières à combustion de bois, supprimer la taxe CSPE sur l'électricité.",des aides financières !,2348,0.26202432764200423,0.8937203535050338,0.2548892482610205,40.328274,2.4085875,-8.215625524520874,6.305439919233322
Communiquer sur les filières possibles comme le bois (...) et les emplois que leur développement pourrait générer,des aides financières !,2348,0.26202432764200423,0.04105859820574234,0.7136197762642357,10.695506,-19.397226,-8.503740966320038,6.855157136917114
il faudrait que l'Etat puisse appuyer la création d'entreprises artisanales formées à l'instalation électrique photovoltaique & des prix abordables et fiables techniquement.,des aides financières !,2348,0.26202432764200423,0.4996606039840571,-0.07846266315214791,18.573793,-12.182511,-8.106307029724121,4.027682542800903
Plus d’informations concrètes et un service de contrôle sur les publicités frauduleuses.,des aides financières !,2348,0.26202432764200423,-0.03900560322415469,-2.020494153819177,23.565905,-23.275244,-9.089831374585629,5.444419622421265
Obliger le propriétaire à changer les radiateurs électriques de mauvaise qualité en des radiateurs électriques plus performants,des aides financières !,2348,0.26202432764200423,-1.4847031579970174,-1.2356520075814077,0.36806792,-17.759968,-8.645565748214722,4.017328381538391
Que l'accès aux primes d'isolation/double vitrage soient plus claires,des aides financières !,2348,0.26202432764200423,-0.5674606417573071,0.0330166736931144,43.559097,-0.42686638,-9.231799468398094,4.039312124252319
L'état doit inciter les particuliers plus efficacement.,des aides financières !,2348,0.26202432764200423,-0.06584972220411742,-2.008607600912741,-0.88736886,-10.846134,-8.631052792072296,6.566946983337402
Elles passent toutes par l'optimisation des économies d'énergie.,des aides financières !,2348,0.26202432764200423,-0.2580832153074771,-1.1009430623363512,10.349287,-9.782591,-8.255057454109192,7.100335597991943
que les modes les plus respectueux soient ceux qui reviennent le moins cher par le biais de taxation/subvention,des aides financières !,2348,0.26202432764200423,-0.6877591386957764,1.2484960376000103,8.146665,-24.940872,-8.488682091236115,6.739130795001984
"aide financière pour changer les vieux  ""grille pains "" contre des chauffages à inertie ou des chauffages réversibles",des aides financières !,2348,0.26202432764200423,0.4296464297603794,-0.024960483229693055,10.222014,-3.8917284,-8.301040232181549,6.066275678575039
Utiliser des matériaux de construction isolants,des aides financières !,2348,0.26202432764200423,-0.12774455125960366,1.873725561679711,23.450357,-35.642574,-7.786695599555969,7.283314943313599
Augmentation de la fiscalité des carburants polluants.,des aides financières !,2348,0.26202432764200423,-0.13285316169321365,0.3584290716370579,41.843994,-16.398165,-8.380779147148132,4.1091601848602295
"Plus d'informations sur les meilleurs méthodes de chauffage et ce qui est éligible aux primes. Une fois fait, des primes conséquentes et simples d’accès pour l'obtention du meilleur mode de chauffage disponible.",des aides financières !,2348,0.26202432764200423,0.044644977141145355,-1.3728140635611126,51.884045,4.173411,-9.76222836971283,5.1313875913619995
Proposer des prix attractifs pour que l'on puisse réellement s'équiper de matériels écologique.,des aides financières !,2348,0.26202432764200423,-0.09971505596330328,-0.3108345126114286,22.027416,-12.1333275,-7.554839015007019,4.62653374671936
Plus d'informations sur les autres modes de chauffage existants. La possibilité de changer de mode de chauffage dans des locations.,des aides financières !,2348,0.26202432764200423,0.3602785026405636,-0.14240804048314593,23.494814,-27.342997,-8.966092694550753,5.363417744636536
que l'on commence d'abord par permettre aux copropriétaires de faire la protection de leur immeubles sans être soumis à la vindicte des architectes des bâtiments de France et autres . . .,des aides financières !,2348,0.26202432764200423,-1.0490375283798248,0.3529306280742486,7.648116,-4.431434,-9.181618124246597,5.946792662143707
Faciliter les transitions vers des solutions moins polluantes pour les copropriétés. Recompenser (allegement fiscal) les mairies atteignant un certain % de logements classés entre A et D (D n'est pas top mais la moyenne est en-dessous ) pour creer une dynamique.,des aides financières !,2348,0.26202432764200423,0.12274954301335339,-1.557099152833118,3.199363,-12.3667555,-8.706034243106842,6.335071086883545
Une TVA nulle sur les chaudières et installations de chaudières vertueuses,des aides financières !,2348,0.26202432764200423,-1.0741562088379064,-0.5500292942789142,14.943,-26.378668,-8.316748976707458,5.695508897304535
Meilleure communication sur le bois par exemple et l'isolation et sur les crédits d'impots liés au changement d'isolation/chauffage.,des aides financières !,2348,0.26202432764200423,-0.5028425854889379,-0.5024924098777408,1.0873393,-10.531874,-9.48097550868988,5.160962343215942
Conseils et accompagnements techniques aux co-propriétaires de résidences,des aides financières !,2348,0.26202432764200423,-1.403794458141786,-1.9669406956027817,52.427494,-12.690177,-10.068899035453796,5.4855382442474365
Aide financière directe ou crédit d'impôt amélioré. Ou TVA zéro sur des matériels plus écologique (avec le risque que les fabricants et les installateurs augmentent leurs prix),des aides financières !,2348,0.26202432764200423,0.3528492078621808,0.5027918239341499,37.372295,24.365065,-8.37229698896408,6.290786027908325
Renforcer les normes.,des aides financières !,2348,0.26202432764200423,1.3593356431966577,-0.4174559240487616,64.82501,-1.2362044,-9.533361732959747,6.785696506500244
prix moins élevés,des aides financières !,2348,0.26202432764200423,-2.770731139619926,0.9811137866067681,25.222279,-9.0014105,-7.74482524394989,4.588213086128235
"Encadrer les ""vendeurs"" de solutions alternatives (pompes à chaleur, photovoltaïque, ...) afin de proposer des solutions réellement et techniquement adaptées, financièrement raisonnables, et permettant un retour sur investissement.",des aides financières !,2348,0.26202432764200423,0.9654806911364331,0.4020350271697816,13.56332,-18.19594,-8.7574562728405,5.839021161198616
"L'usage de panneaux solaires n'est pas optimal. La mise à disposition d'infos sur les solutions, les entreprises de mon environnement, les résultats déjà obtenus par des précurseurs, etc...",des aides financières !,2348,0.26202432764200423,-0.517328179410306,0.8340796146750518,9.231034,-14.260774,-8.378333687782288,6.4583160281181335
Rendre les matériaux de construction écologiques plus accessibles et taxer ceux qui ne le sont pas,des aides financières !,2348,0.26202432764200423,1.9816345324856275,0.03677403054102331,18.44754,-28.272705,-8.0875124335289,5.796960324048996
Mettre en place des pompes à chaleur ou des puits de géothermie Aide et financement des installations,des aides financières !,2348,0.26202432764200423,-0.6772768246468561,0.9979516198767325,38.16372,10.934,-8.731254994869232,5.708761751651764
les panneaux solaires sont surement une bonne idée mais à quel coût….donc des aides en fonction de nos revenus seraient indispensables à condition que l'Etat ne décrète pas de nouvelles taxes sur les particuliers devenus autonomes en électricité!,des aides financières !,2348,0.26202432764200423,0.4846841544802529,0.3974638932311637,3.6828113,-9.987054,-8.242129802703857,7.436174392700195
installation de capteurs thermiques à des couts raisonnables,des aides financières !,2348,0.26202432764200423,-1.5265320137905651,0.6858063692888496,26.390402,-3.2647622,-8.608329325914383,4.694303512573242
Aides et/ou crédit à très bas taux,des aides financières !,2348,0.26202432764200423,-1.7183038652073466,1.0840497968661467,34.612213,40.228577,-8.01733273267746,4.4655373096466064
"Développer la géothermie partout où cela peut l'être, et inciter les entreprises à recycler leurs sources de chaleur ; Inciter les exploitations agricoles et les particuliers à produire de la biomasse",des aides financières !,2348,0.26202432764200423,-0.08550298703564928,0.16504970923626178,-0.9712543,-10.5439005,-8.609168201684952,6.5429458022117615
DES TRAVAUX DANS LA MAISON,des aides financières !,2348,0.26202432764200423,0.7323704742396989,1.1739267002580003,-41.829292,6.0342517,-8.90359453111887,6.3095360696315765
rendre les pompes à chaleur plus abordables,des aides financières !,2348,0.26202432764200423,0.3737073352091587,0.2656552333550654,31.106054,-3.4353235,-7.82192587852478,4.162237644195557
que le prix du combustible baisse,des aides financières !,2348,0.26202432764200423,-1.574889678333032,3.461885935783464,34.328323,-2.0697505,-8.148452937602997,4.728429675102234
Votre façon d'aborder la question pue le paternalisme. Il faudrait considérer que les citoyens sont des adultes.,des aides financières !,2348,0.26202432764200423,-0.49653954758801927,0.8650998133026249,4.2614574,-11.921785,-8.552408307790756,6.246269389986992
TVA à 0% sur les poêles et inserts flamme verte ainsi que sur l'installation.,des aides financières !,2348,0.26202432764200423,-0.3222127642556896,-1.283246068790538,18.402424,-24.330683,-7.996476650238037,6.2891024351119995
Nous informer plus sur les moyens les plus écologiques possibles et faire en sorte qu'il soit très abordables pour l'ensemble de la population.,des aides financières !,2348,0.26202432764200423,-0.16266266664219872,1.356501577888957,16.333717,-20.759151,-8.685787349939346,6.740857183933258
Subventions plus importantes aux équipements solaires,des aides financières !,2348,0.26202432764200423,-0.11548825021580278,0.8568593695332373,41.910336,4.093712,-9.016136221587658,4.432475924491882
voir réponse ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.5486026951055665,-0.1414793850143272,-42.874386,57.99802,0.5788566470146179,-6.79034686088562
voir réponse ci dessus.,voir réponse ci dessus.,332,0.03704943644682513,1.0229745552320963,-0.026685170322454956,-42.875076,57.999516,0.5788832902908325,-6.7903478145599365
voir réponse ci dessus,voir réponse ci dessus.,332,0.03704943644682513,-1.3334254607076035,0.9627833244629755,-42.87439,57.998024,0.5788913369178772,-6.790363252162933
voir réponse ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.6033115655710014,-1.4214998978306996,-42.875076,57.99951,0.5788418650627136,-6.790364027023315
Voir réponse ci-dessus.,voir réponse ci dessus.,332,0.03704943644682513,-0.0010871364859049294,-1.5523339810760817,-42.874435,57.998108,0.578972578048706,-6.790520489215851
voir réponse ci dessus,voir réponse ci dessus.,332,0.03704943644682513,0.44337343438982163,0.5382259939244841,-42.87439,57.998024,0.5788261890411377,-6.790375292301178
Voir réponse ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.7103817083573858,0.6388682526421376,-42.874386,57.99802,0.5789369344711304,-6.7905701994895935
voir réponse ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.9976308817481297,0.3090969563865772,-42.87439,57.998024,0.5788649916648865,-6.790323793888092
voir réponse ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.7778740817600223,0.15602419877986543,-42.874397,57.99802,0.578813910484314,-6.790335178375244
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.09898089175161576,-0.950304583471328,-39.26657,62.146633,1.0546412467956543,-6.437346458435059
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.03814077635119934,-0.5943880483360695,-38.638977,60.55988,0.905119776725769,-6.282970190048218
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.5224478087495515,1.7206706892451848,-38.738377,61.24545,0.9639241695404053,-6.262483477592468
Voir ci-dessus !,voir réponse ci dessus.,332,0.03704943644682513,-0.9818345366387001,-0.4346991503640202,-38.34932,61.431202,0.919188916683197,-6.265744656324387
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.3194807780565905,-2.8820310939128526,-38.306114,61.4383,0.8969736695289612,-6.362599790096283
Voir ci-dessus.,voir réponse ci dessus.,332,0.03704943644682513,1.3930063202990983,0.5796648682482021,-37.833572,61.005898,0.8972707390785217,-6.364429205656052
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.8131970829237919,0.809017110289978,-38.702038,60.636528,0.8951554894447327,-6.351447552442551
voir ci-dessus.,voir réponse ci dessus.,332,0.03704943644682513,-0.88507152403871,-1.62692299323956,-37.898186,60.667072,0.8942089676856995,-6.317426323890686
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.08307797364670699,-0.6016486640255144,-37.84938,61.474125,0.93131023645401,-6.441522568464279
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.160109788409892,0.6316693183324843,-38.10244,60.518215,0.9863241314888,-6.32823720574379
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.6092781077635128,-1.3373100006701244,-38.779636,61.13452,0.9875367879867554,-6.33254200220108
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.03336078727589766,-1.7830719301996207,-38.57752,60.52481,0.9409417510032654,-6.333701312541962
voir ci-dessus.,voir réponse ci dessus.,332,0.03704943644682513,-0.5331247712999834,-0.12853782457692314,-38.03319,61.33448,0.9839659333229065,-6.3474187552928925
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.37667025916148195,0.6716060017959326,-38.654015,61.329525,0.8943721652030945,-6.315377235412598
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.4374095583732662,-0.6664312913070957,-37.970154,61.270813,0.8972119688987732,-6.363553196191788
Voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.956342196784252,0.49583226347561354,-38.829494,60.89205,0.9777358770370483,-6.370219886302948
voir ci-dessus...,voir réponse ci dessus.,332,0.03704943644682513,-0.1830559836795328,-0.6154459646406649,-38.57734,60.395576,0.9874795079231262,-6.2713914811611176
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.2928842528230625,1.1273733552558305,-38.63832,61.33201,0.9155235886573792,-6.3969548642635345
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.388377997762262,-0.744970302114459,-37.822876,60.87768,0.922534167766571,-6.3994598388671875
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.2600966678166487,0.5082754858435903,-38.64452,60.576454,0.9765231013298035,-6.374659538269043
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,1.2363506194155212,0.37350184144643095,-38.226612,60.466206,0.9225375056266785,-6.403183311223984
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.5495636049660814,-0.7348628730128719,-38.22034,60.46442,0.9499944448471069,-6.405662804841995
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,0.24281815901885095,0.1124222619264855,-38.83521,60.94821,0.9748863577842712,-6.379459351301193
Voir ci-dessus.,voir réponse ci dessus.,332,0.03704943644682513,0.2636893972887497,0.9384006156775594,-37.901066,60.668194,0.958597719669342,-6.403019070625305
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-1.1345514272888444,0.42802406678751487,-38.789738,60.770447,0.958490252494812,-6.403054088354111
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.01723078162460057,0.010607067861577892,-38.279354,61.43865,0.9588492512702942,-6.4028642773628235
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.014212760122044692,-0.7608645075663385,-38.501385,61.38416,0.950385570526123,-6.256787836551666
Voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.5433695513383812,-0.7218255372349225,-37.838192,61.05533,0.9457299113273621,-6.255540490150452
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,-2.851821235671182,-0.1712891284928386,-38.239353,61.436916,0.9732696413993835,-6.2749106884002686
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,0.8309709850186237,0.6572869343967549,-38.830803,61.04295,0.946194052696228,-6.255421936511993
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.3580883154331122,1.8306569896594407,-37.869186,60.755188,0.9413197636604309,-6.329323381185532
voir ci dessus,voir réponse ci dessus.,332,0.03704943644682513,1.3320773000062567,0.4054466360713466,-38.791393,61.11754,0.9862032532691956,-6.3148535788059235
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-0.19257587524865935,-0.9166808927572833,-37.93808,61.2301,0.8950582146644592,-6.314136505126953
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.01950981386782614,0.6187822932730322,-37.82087,60.901993,0.9275372624397278,-6.260856658220291
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,-1.2917179606187992,0.2219450542203196,-38.07934,60.531155,0.9056345224380493,-6.282139182090759
voir  ci dessus,voir réponse ci dessus.,332,0.03704943644682513,0.5534624247546176,-0.48954652667251547,-38.300423,60.45989,0.9362174868583679,-6.255210727453232
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,0.5446800538276101,-2.22498052630612,-38.031654,60.55538,0.9860759973526001,-6.3133653700351715
voir ci-dessus,voir réponse ci dessus.,332,0.03704943644682513,1.0432361945233564,-1.2964610928377975,-38.737198,60.691547,0.9053107500076294,-6.282754182815552
